DateTime,water_gwh,water_scaled_gwh,date,hour,month,variable,indicator_source,indicator_type,target_source,target_type,kind
2024-08-08 03:00:00,4.90391,8.55381800260975,2024-08-08,3,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-08 04:00:00,5.20421,9.077626870672932,2024-08-08,4,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-08 05:00:00,5.63903,9.836076993920457,2024-08-08,5,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-08 06:00:00,6.60008,11.512422357397377,2024-08-08,6,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-08 07:00:00,6.02103,10.50239396894588,2024-08-08,7,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-08 08:00:00,4.66218,8.132171923099554,2024-08-08,8,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-08 09:00:00,4.3423300000000005,7.574262277911382,2024-08-08,9,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-08 10:00:00,3.7140600000000004,6.478380168227552,2024-08-08,10,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-08 11:00:00,2.1908,3.821380180329052,2024-08-08,11,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-08 12:00:00,1.9818499999999997,3.456911772131245,2024-08-08,12,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-08 13:00:00,2.31181,4.032456141449017,2024-08-08,13,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-08 14:00:00,3.32554,5.800690453209548,2024-08-08,14,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-08 15:00:00,4.48663,7.825962643084598,2024-08-08,15,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-08 16:00:00,6.386950000000001,11.140662836750339,2024-08-08,16,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-08 17:00:00,6.95669,12.134451929292183,2024-08-08,17,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-08 18:00:00,6.996130000000001,12.203246540535648,2024-08-08,18,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-08 19:00:00,7.1432899999999995,12.459935561595177,2024-08-08,19,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-08 20:00:00,7.07679,12.343940590811957,2024-08-08,20,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-08 21:00:00,6.971579999999999,12.160424337035975,2024-08-08,21,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-08 22:00:00,4.00898,6.992804781511578,2024-08-08,22,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-08 23:00:00,4.28049,7.466395676509361,2024-08-08,23,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-09 00:00:00,4.31778,8.131728905687805,2024-08-09,0,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-09 01:00:00,3.46394,6.523681388483946,2024-08-09,1,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-09 02:00:00,3.2747599999999997,6.167396335892564,2024-08-09,2,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-09 03:00:00,3.58614,6.7538221720058145,2024-08-09,3,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-09 04:00:00,4.05031,7.627999320020096,2024-08-09,4,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-09 05:00:00,4.79629,9.03291275448526,2024-08-09,5,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-09 06:00:00,4.50091,8.47661991785114,2024-08-09,6,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-09 07:00:00,2.28736,4.307813605536655,2024-08-09,7,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-09 08:00:00,1.74081,3.2784891764541935,2024-08-09,8,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-09 09:00:00,1.6028799999999999,3.0187238878194043,2024-08-09,9,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-09 10:00:00,1.7036799999999999,3.2085617845379333,2024-08-09,10,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-09 11:00:00,1.6679,3.1411768644527256,2024-08-09,11,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-09 12:00:00,1.6287300000000002,3.067407515102877,2024-08-09,12,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-09 13:00:00,1.66085,3.1278995115572332,2024-08-09,13,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-09 14:00:00,1.8622600000000002,3.5072174756254775,2024-08-09,14,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-09 15:00:00,1.96461,3.6999745066685468,2024-08-09,15,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-09 16:00:00,3.30274,6.220091418731696,2024-08-09,16,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-09 17:00:00,5.729979999999999,10.791342772214657,2024-08-09,17,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-09 18:00:00,5.72495,10.781869710503406,2024-08-09,18,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-09 19:00:00,5.548760000000001,10.450048886864145,2024-08-09,19,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-09 20:00:00,5.50051,10.359179060309888,2024-08-09,20,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-09 21:00:00,5.9208099999999995,11.150735290377325,2024-08-09,21,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-09 22:00:00,5.315049999999999,10.009899930097403,2024-08-09,22,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-09 23:00:00,3.3798999999999997,6.365407808719807,2024-08-09,23,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-10 00:00:00,3.1848300000000007,6.29445464053283,2024-08-10,0,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-10 01:00:00,3.15419,6.233898161792699,2024-08-10,1,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-10 02:00:00,2.76323,5.461210141941494,2024-08-10,2,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-10 03:00:00,2.76971,5.474017125695934,2024-08-10,3,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-10 04:00:00,3.0782599999999998,6.08383114381822,2024-08-10,4,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-10 05:00:00,2.82953,5.592244559058679,2024-08-10,5,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-10 06:00:00,2.34903,4.6425909025759085,2024-08-10,6,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-10 07:00:00,1.43015,2.8265289840142254,2024-08-10,7,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-10 08:00:00,1.2007100000000002,2.373066892560725,2024-08-10,8,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-10 09:00:00,1.03034,2.0363499446835767,2024-08-10,9,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-10 10:00:00,1.01613,2.008265494197374,2024-08-10,10,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-10 11:00:00,0.98073,1.9383014162796008,2024-08-10,11,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-10 12:00:00,1.00909,1.994351734069094,2024-08-10,12,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-10 13:00:00,1.15236,2.27750861099789,2024-08-10,13,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-10 14:00:00,1.3624600000000002,2.6927473898262573,2024-08-10,14,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-10 15:00:00,1.6826,3.3254677261142787,2024-08-10,15,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-10 16:00:00,3.56516,7.046133673144884,2024-08-10,16,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-10 17:00:00,5.9378,11.73538705819646,2024-08-10,17,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-10 18:00:00,6.07498,12.00650774205974,2024-08-10,18,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-10 19:00:00,5.6629000000000005,11.192078441823694,2024-08-10,19,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-10 20:00:00,5.99848,11.855314183847602,2024-08-10,20,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-10 21:00:00,6.21103,12.275395109311521,2024-08-10,21,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-10 22:00:00,3.63399,7.18216834780817,2024-08-10,22,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-10 23:00:00,3.3658300000000008,6.652180575649129,2024-08-10,23,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-11 00:00:00,3.1780299999999997,6.608044766773802,2024-08-11,0,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-11 01:00:00,3.02528,6.290433278485556,2024-08-11,1,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-11 02:00:00,2.7217100000000003,5.65922333086092,2024-08-11,2,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-11 03:00:00,2.8418400000000004,5.90900839199393,2024-08-11,3,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-11 04:00:00,2.9643300000000004,6.163700576612112,2024-08-11,4,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-11 05:00:00,3.4767900000000007,7.229253331362981,2024-08-11,5,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-11 06:00:00,2.12733,4.423335171065382,2024-08-11,6,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-11 07:00:00,1.3308600000000002,2.767243373507671,2024-08-11,7,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-11 08:00:00,1.00688,2.0935951248947324,2024-08-11,8,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-11 09:00:00,1.00921,2.098439869691535,2024-08-11,9,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-11 10:00:00,0.9925299999999999,2.063757318957342,2024-08-11,10,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-11 11:00:00,0.9523599999999999,1.9802322552287732,2024-08-11,11,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-11 12:00:00,1.00381,2.0872117057847825,2024-08-11,12,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-11 13:00:00,1.11273,2.313687930363217,2024-08-11,13,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-11 14:00:00,1.2743300000000002,2.649701131720865,2024-08-11,14,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-11 15:00:00,1.8744100000000001,3.897441242306865,2024-08-11,15,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-11 16:00:00,3.58706,7.458536596918103,2024-08-11,16,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-11 17:00:00,4.31376,8.96955635822134,2024-08-11,17,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-11 18:00:00,4.83503,10.053427654457114,2024-08-11,18,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-11 19:00:00,4.2822,8.903933978055203,2024-08-11,19,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-11 20:00:00,4.66888,9.70795368536322,2024-08-11,20,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-11 21:00:00,3.9258100000000002,8.162895953105624,2024-08-11,21,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-11 22:00:00,3.50286,7.283460411557249,2024-08-11,22,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-11 23:00:00,3.3309100000000003,6.925926562711658,2024-08-11,23,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-12 00:00:00,3.2861499999999997,5.85591488830894,2024-08-12,0,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-12 01:00:00,3.21213,5.7240113476815715,2024-08-12,1,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-12 02:00:00,3.06818,5.467492640935966,2024-08-12,2,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-12 03:00:00,3.35248,5.974114859260214,2024-08-12,3,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-12 04:00:00,3.8370300000000004,6.837582308746726,2024-08-12,4,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-12 05:00:00,3.8865100000000004,6.925755602319303,2024-08-12,5,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-12 06:00:00,3.83533,6.834552911028993,2024-08-12,6,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-12 07:00:00,2.8289599999999995,5.0412029220913395,2024-08-12,7,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-12 08:00:00,2.66133,4.742486487136385,2024-08-12,8,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
2024-08-12 09:00:00,2.07998,3.706521567604896,2024-08-12,9,8,Water,ENTSO-E,"Hydro Run-of-river and poundage, Hydro Water Reservoir, Hydro Pumped Storage",SFOE,"Flusskraft, Speicherkraft",aggregate
