DateTime,river_gwh,river_scaled_gwh,date,hour,month,variable,indicator_source,indicator_type,target_source,target_type,kind
2024-04-08 23:00:00,0.26713,2.236793124977046,2024-04-08,23,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-09 00:00:00,0.27132999999999996,2.492136526368012,2024-04-09,0,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-09 01:00:00,0.28002999999999995,2.5720450797141283,2024-04-09,1,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-09 02:00:00,0.26905,2.471194974456617,2024-04-09,2,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-09 03:00:00,0.26805,2.462010083267408,2024-04-09,3,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-09 04:00:00,0.27675,2.541918636613524,2024-04-09,4,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-09 05:00:00,0.37725,3.465000201129004,2024-04-09,5,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-09 06:00:00,0.3966,3.642727845640194,2024-04-09,6,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-09 07:00:00,0.38885000000000003,3.5715449389238265,2024-04-09,7,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-09 08:00:00,0.30960000000000004,2.8436423121790324,2024-04-09,8,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-09 09:00:00,0.28018,2.57342281339251,2024-04-09,9,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-09 10:00:00,0.2734,2.5111492511296745,2024-04-09,10,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-09 11:00:00,0.26305,2.416085627321364,2024-04-09,11,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-09 12:00:00,0.24615,2.2608609662237362,2024-04-09,12,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-09 13:00:00,0.2735,2.512067740248596,2024-04-09,13,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-09 14:00:00,0.28893,2.653790611298087,2024-04-09,14,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-09 15:00:00,0.3835,3.522405771061559,2024-04-09,15,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-09 16:00:00,0.39548,3.63244076750828,2024-04-09,16,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-09 17:00:00,0.39694999999999997,3.645942557556417,2024-04-09,17,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-09 18:00:00,0.36733,3.3738860805320536,2024-04-09,18,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-09 19:00:00,0.31425,2.8863520562088523,2024-04-09,19,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-09 20:00:00,0.28933,2.6574645677737703,2024-04-09,20,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-09 21:00:00,0.29283,2.6896116869360007,2024-04-09,21,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-09 22:00:00,0.28113,2.5821484600222586,2024-04-09,22,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-09 23:00:00,0.27438,2.5201504444950995,2024-04-09,23,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-10 00:00:00,0.27605,2.3056845407494677,2024-04-10,0,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-10 01:00:00,0.27008,2.2558206149814026,2024-04-10,1,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-10 02:00:00,0.28438,2.375260169166215,2024-04-10,2,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-10 03:00:00,0.28978,2.42036321759964,2024-04-10,3,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-10 04:00:00,0.34898,2.9148262670920095,2024-04-10,4,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-10 05:00:00,0.40218,3.3591748183250165,2024-04-10,5,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-10 06:00:00,0.39694999999999997,3.3154916806756063,2024-04-10,6,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-10 07:00:00,0.3519,2.9392153229115654,2024-04-10,7,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-10 08:00:00,0.29643,2.4759067865037667,2024-04-10,8,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-10 09:00:00,0.2914,2.433894132129668,2024-04-10,9,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-10 10:00:00,0.29078,2.4287156339762004,2024-04-10,10,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-10 11:00:00,0.27113,2.264590652176791,2024-04-10,11,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-10 12:00:00,0.27325,2.282297774895099,2024-04-10,12,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-10 13:00:00,0.2689,2.2459647636570614,2024-04-10,13,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-10 14:00:00,0.32518,2.716038757329875,2024-04-10,14,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-10 15:00:00,0.33653,2.810838683203834,2024-04-10,15,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-10 16:00:00,0.40114999999999995,3.3505718294571594,2024-04-10,16,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-10 17:00:00,0.40563,3.38799065482415,2024-04-10,17,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-10 18:00:00,0.3986,3.329273167696931,2024-04-10,18,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-10 19:00:00,0.35263,2.9453125868664545,2024-04-10,19,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-10 20:00:00,0.27208,2.272525447734523,2024-04-10,20,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-10 21:00:00,0.27377999999999997,2.2867245555746756,2024-04-10,21,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-10 22:00:00,0.23488,1.9618155585264807,2024-04-10,22,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-10 23:00:00,0.24205000000000002,2.021702383946418,2024-04-10,23,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-11 00:00:00,0.25948000000000004,1.9506896414772117,2024-04-11,0,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-11 01:00:00,0.24358000000000002,1.8311584047750085,2024-04-11,1,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-11 02:00:00,0.23715,1.7828196719451237,2024-04-11,2,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-11 03:00:00,0.24755000000000002,1.8610036255113447,2024-04-11,3,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-11 04:00:00,0.27645,2.0782648041713236,2024-04-11,4,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-11 05:00:00,0.38043,2.8599539860766745,2024-04-11,5,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-11 06:00:00,0.34738,2.611494402868636,2024-04-11,6,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-11 07:00:00,0.31973,2.4036303340122895,2024-04-11,7,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-11 08:00:00,0.25418,1.9108458959098105,2024-04-11,8,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-11 09:00:00,0.25258,1.8988175953611612,2024-04-11,9,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-11 10:00:00,0.23468,1.7642509829731463,2024-04-11,10,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-11 11:00:00,0.249,1.871904272883558,2024-04-11,11,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-11 12:00:00,0.24393,1.8337895955200254,2024-04-11,12,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-11 13:00:00,0.29368,2.207794565704592,2024-04-11,13,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-11 14:00:00,0.27403,2.0600719995914916,2024-04-11,14,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-11 15:00:00,0.31389999999999996,2.359802213888148,2024-04-11,15,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-11 16:00:00,0.3693,2.7762821203851327,2024-04-11,16,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-11 17:00:00,0.38425,2.888671553636575,2024-04-11,17,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-11 18:00:00,0.38858,2.9212231419963572,2024-04-11,18,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-11 19:00:00,0.3783,2.843941310971285,2024-04-11,19,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-11 20:00:00,0.35652999999999996,2.6802812466312242,2024-04-11,20,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-11 21:00:00,0.2592,1.9485846888811977,2024-04-11,21,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-11 22:00:00,0.24730000000000002,1.8591242035506184,2024-04-11,22,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-11 23:00:00,0.23885,1.7955997412780638,2024-04-11,23,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-12 00:00:00,0.24015,1.8065110489910015,2024-04-12,0,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-12 01:00:00,0.2481,1.8663143504254318,2024-04-12,1,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-12 02:00:00,0.24813,1.8665400232610334,2024-04-12,2,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-12 03:00:00,0.26277999999999996,1.9767435913131597,2024-04-12,3,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-12 04:00:00,0.36368,2.7357565617199557,2024-04-12,4,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-12 05:00:00,0.38315,2.88221823202541,2024-04-12,5,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-12 06:00:00,0.38258,2.877930448148979,2024-04-12,6,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-12 07:00:00,0.30473,2.2923094397627644,2024-04-12,7,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-12 08:00:00,0.2611,1.964105912519469,2024-04-12,8,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-12 09:00:00,0.25495,1.9178429812211362,2024-04-12,9,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-12 10:00:00,0.2404,1.8083916559543483,2024-04-12,10,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-12 11:00:00,0.24584999999999999,1.84938888775531,2024-04-12,11,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-12 12:00:00,0.24765,1.8629292578914076,2024-04-12,12,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-12 13:00:00,0.25053,1.8845938501091632,2024-04-12,13,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-12 14:00:00,0.26543,1.9966780251246368,2024-04-12,14,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-12 15:00:00,0.36193000000000003,2.722592312976528,2024-04-12,15,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-12 16:00:00,0.39232999999999996,2.9512741197195065,2024-04-12,16,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-12 17:00:00,0.3921,2.949543961313228,2024-04-12,17,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-12 18:00:00,0.39194999999999997,2.9484155971352193,2024-04-12,18,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-12 19:00:00,0.37455,2.817525352486278,2024-04-12,19,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-12 20:00:00,0.3467,2.6080257367694366,2024-04-12,20,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-12 21:00:00,0.33248,2.5010568126942667,2024-04-12,21,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-12 22:00:00,0.27805,2.0916110646343866,2024-04-12,22,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-12 23:00:00,0.28205,2.1217007760479367,2024-04-12,23,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-13 00:00:00,0.25255,2.2136467141294123,2024-04-13,0,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-13 01:00:00,0.2474,2.1685060268288123,2024-04-13,1,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-13 02:00:00,0.24405000000000002,2.1391426671284224,2024-04-13,2,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-13 03:00:00,0.2525,2.2132084550294064,2024-04-13,3,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-13 04:00:00,0.24972999999999998,2.1889289008890835,2024-04-13,4,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-13 05:00:00,0.24758000000000002,2.1700837595888336,2024-04-13,5,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-13 06:00:00,0.24195,2.120735784928178,2024-04-13,6,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-13 07:00:00,0.23498,2.059642466387366,2024-04-13,7,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-13 08:00:00,0.24395,2.1382661489284107,2024-04-13,8,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-13 09:00:00,0.23805,2.0865515751277237,2024-04-13,9,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-13 10:00:00,0.23995,2.103205420927945,2024-04-13,10,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-13 11:00:00,0.2339,2.05017606982724,2024-04-13,11,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-13 12:00:00,0.24248,2.1253813313882395,2024-04-13,12,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-13 13:00:00,0.24398,2.138529104388414,2024-04-13,13,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-13 14:00:00,0.25783,2.259926875090027,2024-04-13,14,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-13 15:00:00,0.26815,2.350383553331229,2024-04-13,15,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-13 16:00:00,0.30115,2.639634559335072,2024-04-13,16,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-13 17:00:00,0.34485000000000005,3.022673012740162,2024-04-13,17,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-13 18:00:00,0.38398000000000004,3.365654584404719,2024-04-13,18,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-13 19:00:00,0.38195,3.3478612649444823,2024-04-13,19,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-13 20:00:00,0.34448,3.0194298954001186,2024-04-13,20,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-13 21:00:00,0.2752,2.41217808643205,2024-04-13,21,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-13 22:00:00,0.27343,2.396663714291844,2024-04-13,22,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-13 23:00:00,0.28175,2.4695900285328127,2024-04-13,23,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-14 00:00:00,0.2791,2.6385022195429384,2024-04-14,0,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-14 01:00:00,0.26613,2.5158889132460125,2024-04-14,1,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-14 02:00:00,0.25135,2.3761645749986298,2024-04-14,2,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-14 03:00:00,0.24403,2.3069641584918066,2024-04-14,3,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-14 04:00:00,0.26233,2.479965199758864,2024-04-14,4,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-14 05:00:00,0.26108,2.4681481887433545,2024-04-14,5,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-14 06:00:00,0.25323,2.393937359565956,2024-04-14,6,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-14 07:00:00,0.251,2.372855811914287,2024-04-14,7,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-14 08:00:00,0.24755000000000002,2.3402408615114814,2024-04-14,8,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-14 09:00:00,0.25143,2.376920863703622,2024-04-14,9,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-14 10:00:00,0.26280000000000003,2.484408395900696,2024-04-14,10,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-14 11:00:00,0.26393,2.495090973858716,2024-04-14,11,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-14 12:00:00,0.25573,2.4175713815969746,2024-04-14,12,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-14 13:00:00,0.25528,2.4133172576313915,2024-04-14,13,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-14 14:00:00,0.27085000000000004,2.5605099468405768,2024-04-14,14,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-14 15:00:00,0.2798,2.6451197457116233,2024-04-14,15,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-14 16:00:00,0.30648000000000003,2.8973420288266563,2024-04-14,16,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-14 17:00:00,0.3469,3.279456897024168,2024-04-14,17,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-14 18:00:00,0.34643,3.2750137008823366,2024-04-14,18,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-14 19:00:00,0.33985000000000004,3.2128089548966954,2024-04-14,19,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-14 20:00:00,0.30593,2.892142543979832,2024-04-14,20,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-14 21:00:00,0.26838,2.53715953307393,2024-04-14,21,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-14 22:00:00,0.25405,2.4016893187921298,2024-04-14,22,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-14 23:00:00,0.24528,2.318781169507316,2024-04-14,23,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-15 00:00:00,0.24498,2.2126611178363325,2024-04-15,0,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-15 01:00:00,0.24478,2.210854716401247,2024-04-15,1,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-15 02:00:00,0.25608,2.3129163974835825,2024-04-15,2,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-15 03:00:00,0.32223,2.9103836721381398,2024-04-15,3,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-15 04:00:00,0.35688,3.223342720766717,2024-04-15,4,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-15 05:00:00,0.39215,3.5419016138440598,2024-04-15,5,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-15 06:00:00,0.39423,3.56068818876895,2024-04-15,6,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-15 07:00:00,0.39038,3.5259149611435525,2024-04-15,7,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-15 08:00:00,0.34445,3.111074871576148,2024-04-15,8,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-15 09:00:00,0.27158,2.452912508702715,2024-04-15,9,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-15 10:00:00,0.28432999999999997,2.568070600189421,2024-04-15,10,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-15 11:00:00,0.2836,2.5614772349513593,2024-04-15,11,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-15 12:00:00,0.28273000000000004,2.553619388708737,2024-04-15,12,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-15 13:00:00,0.30805,2.7823098103905717,2024-04-15,13,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-15 14:00:00,0.32735000000000003,2.9566275488763307,2024-04-15,14,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-15 15:00:00,0.35675,3.2221685598339116,2024-04-15,15,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
2024-04-15 16:00:00,0.39123,3.5335921672426664,2024-04-15,16,4,River,ENTSO-E,Hydro Run-of-river and poundage,SFOE,Flusskraft,atomic
