DateTime,storage_high_frequency_original_gwh,storage_benchmarked_gwh,date,hour,month,source_profile,daily_target_source,variable,target_columns,indicator_columns,kind
2024-08-12 10:00:00,1.22621,1.2441928436696277,2024-08-12,10,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-12 11:00:00,1.1853,1.1950576961320902,2024-08-12,11,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-12 12:00:00,1.23096,1.2498837838484143,2024-08-12,12,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-12 13:00:00,1.8858000000000001,2.036167060617835,2024-08-12,13,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-12 14:00:00,3.1960800000000003,3.60946200455648,2024-08-12,14,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-12 15:00:00,5.03666,5.819538475546713,2024-08-12,15,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-12 16:00:00,6.02398,7.005215548517519,2024-08-12,16,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-12 17:00:00,5.8389299999999995,6.783443595736435,2024-08-12,17,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-12 18:00:00,5.73265,6.656667312680485,2024-08-12,18,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-12 19:00:00,5.43248,6.297922183436435,2024-08-12,19,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-12 20:00:00,5.0340300000000004,5.822840186497174,2024-08-12,20,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-12 21:00:00,5.195679999999999,6.023601608718642,2024-08-12,21,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-12 22:00:00,4.416399999999999,5.10126315563945,2024-08-12,22,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-12 23:00:00,4.13436,4.789296329879618,2024-08-12,23,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-13 00:00:00,4.123950000000001,4.830151002500332,2024-08-13,0,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-13 01:00:00,4.168480000000001,4.91029487044786,2024-08-13,1,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-13 02:00:00,4.45298,5.265230846999971,2024-08-13,2,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-13 03:00:00,4.56348,5.404576834059876,2024-08-13,3,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-13 04:00:00,5.4563299999999995,6.479951301462899,2024-08-13,4,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-13 05:00:00,4.9962800000000005,5.929239476983711,2024-08-13,5,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-13 06:00:00,4.820450000000001,5.718955480960895,2024-08-13,6,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-13 07:00:00,4.616300000000001,5.474251397488145,2024-08-13,7,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-13 08:00:00,4.25138,5.0363041007731795,2024-08-13,8,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-13 09:00:00,3.6909,4.363446443941168,2024-08-13,9,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-13 10:00:00,2.35048,2.754070487308188,2024-08-13,10,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-13 11:00:00,1.74206,2.023582938075202,2024-08-13,11,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-13 12:00:00,1.84791,2.150714874640882,2024-08-13,12,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-13 13:00:00,2.21361,2.589866104289121,2024-08-13,13,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-13 14:00:00,3.12596,3.6854243961686897,2024-08-13,14,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-13 15:00:00,4.73771,5.620848281251046,2024-08-13,15,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-13 16:00:00,5.58713,6.641149700082639,2024-08-13,16,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-13 17:00:00,5.35238,6.360101162838582,2024-08-13,17,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-13 18:00:00,5.26433,6.256008251858275,2024-08-13,18,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-13 19:00:00,5.2630300000000005,6.257703457706202,2024-08-13,19,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-13 20:00:00,4.77735,5.6810623987067395,2024-08-13,20,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-13 21:00:00,4.981960000000001,5.939760474910295,2024-08-13,21,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-13 22:00:00,4.717280000000001,5.648008818117895,2024-08-13,22,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-13 23:00:00,4.69995,5.679296898428221,2024-08-13,23,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-14 00:00:00,4.1795,5.158587850380288,2024-08-14,0,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-14 01:00:00,3.3773999999999997,4.247607188128979,2024-08-14,1,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-14 02:00:00,3.1235099999999996,3.9688109863183123,2024-08-14,2,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-14 03:00:00,3.37768,4.28701539064813,2024-08-14,3,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-14 04:00:00,3.64545,4.615037173175445,2024-08-14,4,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-14 05:00:00,4.31848,5.42639615331242,2024-08-14,5,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-14 06:00:00,4.742929999999999,5.9376583906687594,2024-08-14,6,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-14 07:00:00,4.08103,5.14373217583112,2024-08-14,7,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-14 08:00:00,3.1347799999999997,4.007980810636227,2024-08-14,8,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-14 09:00:00,3.0302100000000003,3.8826246264264053,2024-08-14,9,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-14 10:00:00,3.08441,3.9477977983311447,2024-08-14,10,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-14 11:00:00,2.50456,3.2516137850890745,2024-08-14,11,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-14 12:00:00,2.44078,3.1750341517428757,2024-08-14,12,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-14 13:00:00,2.38775,3.111324461879959,2024-08-14,13,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-14 14:00:00,2.73158,3.524066284019655,2024-08-14,14,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-14 15:00:00,3.11978,3.9899805264552928,2024-08-14,15,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-14 16:00:00,4.392659999999999,5.517924861113045,2024-08-14,16,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-14 17:00:00,3.8738,4.894139915389453,2024-08-14,17,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-14 18:00:00,4.32246,5.431256565516355,2024-08-14,18,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-14 19:00:00,4.62316,5.789131140542658,2024-08-14,19,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-14 20:00:00,4.64301,5.806616323932312,2024-08-14,20,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-14 21:00:00,4.79335,5.974431339686352,2024-08-14,21,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-14 22:00:00,4.02023,5.020755944926136,2024-08-14,22,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-14 23:00:00,3.20446,3.990476155849567,2024-08-14,23,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-15 00:00:00,2.8667800000000003,3.4834466600225436,2024-08-15,0,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-15 01:00:00,2.9654299999999996,3.5511055816898955,2024-08-15,1,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-15 02:00:00,3.05013,3.6274095932161545,2024-08-15,2,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-15 03:00:00,3.1202599999999996,3.6989168738004268,2024-08-15,3,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-15 04:00:00,3.26928,3.8714955971815828,2024-08-15,4,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-15 05:00:00,3.57918,4.240416317107423,2024-08-15,5,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-15 06:00:00,3.56488,4.2216591325268515,2024-08-15,6,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-15 07:00:00,2.88701,3.406950848843322,2024-08-15,7,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-15 08:00:00,2.21401,2.5984865686864134,2024-08-15,8,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-15 09:00:00,1.26721,1.4614702932436123,2024-08-15,9,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-15 10:00:00,0.9978100000000001,1.1379027356920197,2024-08-15,10,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-15 11:00:00,0.9781299999999999,1.114220752426242,2024-08-15,11,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-15 12:00:00,1.14981,1.3203256728539672,2024-08-15,12,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-15 13:00:00,1.1373,1.3052816947181476,2024-08-15,13,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-15 14:00:00,1.49181,1.7309117795097193,2024-08-15,14,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-15 15:00:00,3.1009100000000003,3.6629020172350035,2024-08-15,15,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-15 16:00:00,3.9274299999999998,4.655211017016864,2024-08-15,16,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-15 17:00:00,4.48973,5.330186231314978,2024-08-15,17,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-15 18:00:00,5.276580000000001,6.274603381572621,2024-08-15,18,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-15 19:00:00,5.43661,6.4660529992191895,2024-08-15,19,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-15 20:00:00,5.19018,6.168771310092818,2024-08-15,20,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-15 21:00:00,5.5077300000000005,6.54726260323231,2024-08-15,21,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-15 22:00:00,3.5394,4.1783221555436425,2024-08-15,22,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-15 23:00:00,3.4390600000000004,4.046688183254273,2024-08-15,23,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-16 00:00:00,3.20946,3.7486961827356935,2024-08-16,0,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-16 01:00:00,2.9567,3.434052424452899,2024-08-16,1,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-16 02:00:00,3.03996,3.528444068743836,2024-08-16,2,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-16 03:00:00,3.30613,3.8452437637935812,2024-08-16,3,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-16 04:00:00,3.24758,3.773548620637164,2024-08-16,4,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-16 05:00:00,4.05505,4.74237591097093,2024-08-16,5,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-16 06:00:00,4.64803,5.454015027959911,2024-08-16,6,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-16 07:00:00,4.129630000000001,4.83140117485133,2024-08-16,7,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-16 08:00:00,3.25873,3.7856301001735457,2024-08-16,8,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-16 09:00:00,2.48831,2.860548948325529,2024-08-16,9,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-16 10:00:00,1.9899,2.2620915907012757,2024-08-16,10,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-16 11:00:00,1.8800999999999999,2.1302492629930305,2024-08-16,11,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-16 12:00:00,2.08153,2.372109197409987,2024-08-16,12,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-16 13:00:00,2.33021,2.670714217135335,2024-08-16,13,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-16 14:00:00,2.65565,3.061505008129805,2024-08-16,14,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-16 15:00:00,3.18931,3.702343267533841,2024-08-16,15,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-16 16:00:00,3.4379,4.000976506528494,2024-08-16,16,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-16 17:00:00,4.546330000000001,5.332167779301373,2024-08-16,17,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-16 18:00:00,4.47308,5.2448289569103865,2024-08-16,18,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-16 19:00:00,4.42118,5.183737104055439,2024-08-16,19,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-16 20:00:00,4.67366,5.4893367651434115,2024-08-16,20,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-16 21:00:00,5.03063,5.922845395635089,2024-08-16,21,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-16 22:00:00,4.96763,5.856995378869213,2024-08-16,22,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-16 23:00:00,4.70908,5.5661433470089285,2024-08-16,23,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-17 00:00:00,4.6151,5.4924769855739495,2024-08-17,0,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-17 01:00:00,3.9649799999999997,4.731469146505537,2024-08-17,1,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-17 02:00:00,3.11226,3.7174069436962203,2024-08-17,2,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-17 03:00:00,3.18268,3.8068566276152396,2024-08-17,3,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-17 04:00:00,3.9437800000000003,4.723153243703785,2024-08-17,4,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-17 05:00:00,3.9879800000000003,4.777447913738308,2024-08-17,5,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-17 06:00:00,4.464309999999999,5.3499862033573296,2024-08-17,6,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-17 07:00:00,3.9760799999999996,4.764076463157484,2024-08-17,7,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-17 08:00:00,3.01076,3.6051736346944567,2024-08-17,8,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-17 09:00:00,2.08906,2.498566768236261,2024-08-17,9,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-17 10:00:00,1.36473,1.628899039961505,2024-08-17,10,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-17 11:00:00,1.19543,1.4256262344749238,2024-08-17,11,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-17 12:00:00,1.0678100000000001,1.2723743775182834,2024-08-17,12,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-17 13:00:00,1.24838,1.4891308240814602,2024-08-17,13,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-17 14:00:00,1.9311,2.3087557608862377,2024-08-17,14,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-17 15:00:00,3.03198,3.6303464101398073,2024-08-17,15,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-17 16:00:00,3.55318,4.2556873961536885,2024-08-17,16,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-17 17:00:00,5.16658,6.191964817084361,2024-08-17,17,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-17 18:00:00,5.14056,6.158877345975302,2024-08-17,18,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-17 19:00:00,5.09958,6.105981856622513,2024-08-17,19,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-17 20:00:00,4.0682,4.860227749396967,2024-08-17,20,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-17 21:00:00,4.316549999999999,5.143655678821546,2024-08-17,21,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-17 22:00:00,4.70723,5.583213918486634,2024-08-17,22,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-17 23:00:00,4.2529,4.978644660118187,2024-08-17,23,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-18 00:00:00,3.7755300000000003,4.28735350567574,2024-08-18,0,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-18 01:00:00,2.88333,3.1570363138503215,2024-08-18,1,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-18 02:00:00,2.33483,2.468926652886082,2024-08-18,2,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-18 03:00:00,2.1157999999999997,2.1911741787606966,2024-08-18,3,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-18 04:00:00,2.2985800000000003,2.4032548845674118,2024-08-18,4,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-18 05:00:00,3.0351799999999995,3.2839952010851032,2024-08-18,5,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-18 06:00:00,3.4833000000000003,3.820204978487738,2024-08-18,6,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-18 07:00:00,3.2986299999999997,3.5975505854814145,2024-08-18,7,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-18 08:00:00,3.00983,3.250329873901958,2024-08-18,8,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-18 09:00:00,2.30233,2.4006103686578015,2024-08-18,9,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
2024-08-18 10:00:00,1.83123,1.8348525854330233,2024-08-18,10,8,ENTSO-E,SFOE,Storage,Speicherkraft,"Hydro Water Reservoir, Hydro Pumped Storage",atomic
